category,city,country,created_on,description,email,facebook,fax,houseno,id,lat,lon,name,name_ascii,opening_hours,phone,postcode,promoted_until,src_id,state,street,twitter,updated_on,website
default,Wrocław,PL,1425249981.000000,,sebastiankozub@o2.pl,,,26/8,5593.000000,51.073297,16.994103,Augustus Design,,,+48 669 085 907,53-024,,osm_node_3378735564,,Wietrzna,,1433785002.000000,
default,Atlanta,US,1425412096.000000,,,,,1100,5597.000000,33.919893,-84.352283,Gino's Classic Barber Shoppe,,,770-391-9131,30328,,osm_node_3381716179,Georgia,Hammond Drive Northeast,,1433785003.000000,http://ginosclassicbarbers.com
cafe,Mülheim an der Ruhr,DE,1425334065.000000,,sascha@naschcafe.de,,,46,5596.000000,51.428467,6.879410,Nasch Café,,,+4917649548748,,,osm_node_3380332993,,Friedrich-Ebert-Straße,,1433785003.000000,
default,Bellingham,US,1425690765.000000,,,,,335,5603.000000,48.721572,-122.512852,Balloun Law Professional Corporation,,,(360) 318-7778,98225,,osm_node_3386897767,Washington,Harris Avenue,,1433785006.000000,
default,Singapore,SG,1425546135.000000,,,,,61,5598.000000,1.331613,103.889954,Organic 7 Days (Green Capsule),,11am - 5pm,+6567027009,408727,,osm_node_3384042809,,Ubi Road 1 #01-23,,1433785004.000000,http://www.organic7days.com/
default,Yongsan-gu,KR,1425556477.000000,,,,,123-7,5599.000000,37.534942,126.994628,Bitcoin Center Korea,,,+82-70-8951-3540,140-858,,osm_node_3384178693,,Itaewon-dong,,1433785005.000000,http://bitcoincenterkorea.org
default,Etobicoke,CA,1425612168.000000,,,,,,5600.000000,43.604500,-79.519133,Lori's Locker,,,+1 416-300-8800,M8V 2E8,,osm_node_3385444453,,19-300 New Toronto St,,1433785005.000000,http://www.lorislocker.com
default,Merthyr Tydfil,GB,1425657436.000000,,,,,B13,5601.000000,51.720229,-3.355883,Cognizance Nutrition,,09:30-16:30,,CF48 4DR,,osm_node_3386114116,,Merthyr Tydfil Industrial Park,,1433785005.000000,http://cognizance-nutrition.com/
atm,,GB,1425657437.000000,,,,,,5602.000000,51.480777,-3.181775,Lamassu Bitcoin ATM,,,,,,osm_node_3386114117,,,,1433785006.000000,
default,Bellingham,US,1425690765.000000,,,,,1313,5604.000000,48.739317,-122.468648,Limitless Law PLLC,,,,98225,,osm_node_3386897768,Washington,East Maple Street,,1433785006.000000,
default,Bellingham,US,1425690765.000000,,,,,1515,5605.000000,48.750223,-122.472693,The Foundry,,,(360) 296-9825,98225,,osm_node_3386897769,Washington,North Forest Street,,1433785007.000000,
food,Matthews,US,1424952324.000000,,,,,1542,5585.000000,35.096036,-80.677628,Steak 'n Hoagie Shop,,11:00 AM - 9:00 PM,,28104,,osm_node_3373094845,North Carolina,Stallings Road,,1433784999.000000,
nightlife,Budapest,HU,1424606613.000000,,,,,20,5569.000000,47.498081,19.060874,Doblo Wine & Bar,,Mo-Fr 14:00-02:00; Sa 17:00-03:00; Su 17:00-01:00,+36203988863,1072,,osm_node_3365673804,,Dob utca,,1433784993.000000,http://www.budapestwine.com/
shopping,Dautphetal,DE,1472827089.000000,,info@beitz24.de,,,12 - 14,8505.000000,50.858288,8.534872,beitz24.de,beitz24.de,,0152 34257863,35232,,,,Linnebergstraße,,1472827089.000000,https://www.beitz24.de
nightlife,Uwajima-shi,JP,1473315674.000000,住所：宇和島市中央町2-3-13 営業時間：　21：00 ～ 定休日：不定休,ramuchan.07-28@docomo.ne.jp,,,,8532.000000,33.220348,132.567607,Rienda,,,090-7624-7137,798-0040,,,Ehime,Chuocho2-3-13,,1473316228.000000,
lodging,Lisboa,PT,1425801500.000000,,okupa.geral@gmail.com,,,"12,123",5609.000000,38.720850,-9.124397,okupa lisboa,,,,,,osm_node_3388853793,,Rua Bartolomeu da Costa,,1433785009.000000,http://okupageral.wix.com/okupa
nightlife,,MX,1425807310.000000,,,,,106,5610.000000,25.650861,-100.293384,La Charanda Bar,,,,64700,,osm_node_3388943593,,Calle Filósofos,,1433785009.000000,
default,,MX,1425807667.000000,,,,,427,5611.000000,25.659512,-100.357952,Smile & Sense,,,01 81 8175 1705,66220,,osm_node_3388952703,,Río Missouri,,1433785009.000000,http://keepsmiling.mx/
shopping,Monterrey,MX,1425809867.000000,,,,,405,5612.000000,25.681769,-100.316670,ComiCASTLE,,11:00–17:00,01 81 8372 7219,64000,,osm_node_3388985159,,Jerónimo Treviño,,1433785010.000000,http://fantasticocomic.com/tienda/
default,,MX,1425810538.000000,,,,,195,5613.000000,25.646408,-100.323813,El Cowork,,Lunes a Viernes 08:00–19:00 Sábado y Domingo Cerrado,01 81 8421 3121,66269,,osm_node_3389011102,,"Torre Vertice piso 12, Avenida Frida Kahlo",,1433785010.000000,http://www.elcowork.com
food,Trieste,IT,1428743002.000000,,,,,5,5614.000000,45.652985,13.782496,La Gastronomica - Creare Ricchezza,,Mo-Sa 07:30-14:00,+39 040 635094,34126,,osm_node_3389274526,,Via Domenico Rossetti,,1433785010.000000,http://twimt.it/index.php?aid=46
lodging,台北市,TW,1425852105.000000,,,,,9,5615.000000,25.045860,121.504105,Hostel BeerBicycle 王老先生旅舍,,,+886975551156,108,,osm_node_3390213912,,漢口街二段90巷8弄,,1433785011.000000,
food,台北市,TW,1425852599.000000,,,,,9,5616.000000,25.045899,121.503916,Restaurant BeerBicycle 王老先生火鍋店,,PM7-PM12,+886975551156,108,,osm_node_3390249072,,漢口街二段90巷8弄,,1433785011.000000,
shopping,台北市,TW,1432906080.000000,,,,,9,5617.000000,25.045933,121.504030,BeerBicycle 王老先生有塊地單車店,,,+886975551156,108,,osm_node_3390256792,,漢口街二段90巷8弄,,1433785011.000000,http://www.facebook.com/beerbicycle
default,,TW,1425853163.000000,,,,,,5618.000000,25.045925,121.503815,Money Exchange BeerBicycle 王老先生兌換現金,,,+886975551156,,,osm_node_3390267517,,,,1433785012.000000,
nightlife,台北市,TW,1425853961.000000,,,,,271,5619.000000,25.109497,121.499264,BeerBicycle Beer Bar王老先生有塊地單車吧 北投吧,,12PM-6PM,+886975551156,112,,osm_node_3390299860,,洲美街,,1433785012.000000,
shopping,台北市,TW,1425854104.000000,,,,,271,5620.000000,25.109598,121.499464,BeerBicycle 王老先生有塊地單車 北投店,,12PM-6PM,+886975551156,112,,osm_node_3390300976,,洲美街,,1433785012.000000,
default,,TW,1425854327.000000,,,,,,5621.000000,25.109723,121.499301,Exchange BeerBicycle 王老先生外幣兌換 北投店,,,+886975551156,,,osm_node_3390306375,,,,1433785013.000000,
default,Praha 4,CZ,1425888234.000000,,,,,3,5622.000000,50.037891,14.485681,Flexitech s.r.o.,,,,14800,,osm_node_3390659676,,Hvožďanská,,1433785013.000000,http://www.flexitech.cz
default,Vilvoorde,BE,1425897829.000000,,,,,230.2.13,5624.000000,50.918635,4.422535,Elegant,,,,1800,,osm_node_3390794009,,Harensesteenweg,,1433785014.000000,
default,Luxembourg,LU,1425912108.000000,,,,,70,5625.000000,49.612401,6.127878,Erwin SOTIRI - Avocat - Lawyer,,,+352 26 38 98 08,1660,,osm_node_3391056115,,Grand-Rue,,1433785014.000000,
cafe,Leeds,GB,1425991921.000000,,,,,18,5627.000000,53.798842,-1.542771,Global Tribe Cafe,,"Monday - Friday 10am - 5am, Saturdays 10am to 6pm with last food orders 5pm, Sundays 11am to 5pm with last food orders 4pm",,LS1 6LG,,osm_node_3392490130,,Swan Street,,1433785015.000000,http://www.globaltribecafe.com/
default,La Paz,MX,1498154525.000000,"bitcoin, entherium ,scoin",angyzap3@hotmail.com,ASEALAPAZBCS,,,10103.000000,24.153670,-110.314048,ASEA,,,6121190439,,,,,Ignacio Manuel Altamirano,,1498154654.000000,
food,Basel,CH,1425997501.000000,,,,,26,5629.000000,47.551628,7.588442,Salsicia piu',,,,4051,,osm_node_3392587471,,Steinentorstrasse,,1433785015.000000,
food,Gent,BE,1429012799.000000,,info@gado-gado.be,,,21,5630.000000,51.058554,3.721644,Gado Gado,,,+32 494 077 250,9000,,osm_node_3394070665,,Vrouwebroersstraat,,1433785016.000000,http://indonesisch-restaurant.gado-gado.be/
shopping,Gent,BE,1426144602.000000,,christophe@pietmoodshop.be,,,94,5631.000000,51.047986,3.727160,PIET Moodshop,,van maandag tot zaterdag 11u00 - 19u00,+32(0)9 278 69 78,9000,,osm_node_3394869099,,Sint-Pietersnieuwstraat,,1433785016.000000,http://www.pietmoodshop.be/
shopping,Gent,BE,1426152299.000000,,info@worldsendcomics.com,,,110,5632.000000,51.039054,3.725862,World's end comics Gent,,tue-fri 10.30-11.30 & 12.15-19.00  sat 12.15-18.00  sun & mon closed,,9000,,osm_node_3394949751,,Overpoortstraat,,1433785016.000000,http://www.worldsendcomics.com/
default,Curitiba,BR,1498171633.000000,,informaticavirtus@gmail.com,informaticavirtus,,55,10104.000000,-25.410994,-49.337754,Virtus informática,Virtus informatica,,987513967,82015300,,,paraná,Rua Ponte Serrada,guitufa,1498171633.000000,
default,Santiago,CL,1426180414.000000,,,,,299,5634.000000,-33.440091,-70.640707,Comunica2,,,,,,osm_node_3395534281,,Avenida Libertador Bernardo O'Higgins,,1433785017.000000,
default,Rovereto,IT,1426256391.000000,,,,,16,5635.000000,45.892849,11.036552,NWHR S.r.l.s.,,,,38068,,osm_node_3396836774,,Via Prati,,1433785017.000000,http://www.nwhr.eu
shopping,Paitone,IT,1426313492.000000,,filmarart@gmail.com,,,3,5638.000000,45.555604,10.409524,Mario Filippini,,,,,,osm_node_3397763594,,Via Schiave,,1433785018.000000,https://sites.google.com/site/filmarart/
default,東京都台東区,JP,1426522655.000000,,,,,Asakusa 1-41-8,5639.000000,35.713136,139.793986,Mokuhankan  Woodblock Prints,,,070-5011-1418,111-0032,,osm_node_3398127981,,,,1433785019.000000,http://mokuhankan.com
cafe,Ljubljana,SI,1426352807.000000,,,,,1,5640.000000,46.052419,14.506253,Kavarna Union,,,,1000,,osm_node_3398439726,,Miklošičeva cesta,,1433785019.000000,https://sl-si.facebook.com/KavarnaUnion
food,Torremolinos,ES,1426415275.000000,,,,,16,5642.000000,36.614199,-4.502103,Mi Sueno Food and Fun,,every day sundays closet,691 90 98 93,29620,,osm_node_3399559793,,Calle Decano Higueras del Castillo,,1433785020.000000,https://www.facebook.com/MiSuenoFoodandFun?fref=ts
default,Altrincham,GB,1426423584.000000,,,,,55,5643.000000,53.385698,-2.350712,Diadem Jewellery,,,+44 (0)161 465 3896,WA14 1DS,,osm_node_3399774860,,Stamford New Road,,1433785020.000000,
default,Nørresundby,DK,1426442129.000000,,,,,3,5645.000000,57.056840,9.936414,360service,,,42809999,9400,,osm_node_3400358465,,Digmannsvej,,1433785021.000000,http://360service.dk/
default,Humble,US,1426401585.000000,,,,,7707 #C013,5641.000000,29.941303,-95.272142,www.StakeCo.in,,,+1 626 782 5319,77396,,osm_node_3399281644,Texas,North Sam Houston Parkway East,,1433785019.000000,
default,,CO,1425785751.000000,,,,,,5608.000000,6.258520,-75.585681,CosteeleatioN,,,,,,osm_node_3388697598,,,,1433785008.000000,
default,Gent,BE,1426516908.000000,,,,,13,5649.000000,51.053203,3.724545,The Soap Story,,,,9000,,osm_node_3401872467,,Mageleinstraat,,1433785022.000000,http://www.soapstory.be
lodging,Гълъбовци,BG,1426517913.000000,,,,,20,5650.000000,42.808330,23.006555,Къща за гости ВиП,,,+359 896 72 72 77,2223,,osm_node_3401917653,,капитан Атанас Узунов,,1433785023.000000,http://www.villavip.eu/
default,Gent,BE,1426518311.000000,,info@ilsed.be,,,95,5651.000000,51.038573,3.734197,Esthetiek Ilse D,,Enkel op afspraak ook na 18u en op zaterdag.,,9000,,osm_node_3401925996,,Sint-Lievenslaan,,1433785023.000000,http://www.ilsed.be
default,Silkeborg,DK,1426540914.000000,,,,,60,5652.000000,56.135500,9.613323,Fairtime Danmark,,,,8600,,osm_node_3402665038,,Enebærvej,,1433785023.000000,http://www.fairtime.dk/
default,Odense NØ,DK,1426540955.000000,,,,,93,5653.000000,55.401140,10.429860,Morning Train Technologies ApS,,,,5240,,osm_node_3402666516,,Åsumvej,,1433785024.000000,http://morningtrain.dk
default,randers C;Randers C,DK,1426540993.000000,,,,,"12, 2. th.;12",5654.000000,56.466980,10.039260,StiftIVS.dk,,,,8900,,osm_node_3402667673,,Nordostvej,,1433785024.000000,http://www.stiftivs.dk/
atm,Southbank,AU,1426568377.000000,,info@coinstation.com.au,,,89-91,5655.000000,-37.822419,144.964982,Coinstation,,,0409830536,,,osm_node_3403172693,Victoria,City Road,,1435685168.000000,http://www.coinstation.com.au/
default,Singapore,SG,1426577543.000000,,,,,,5656.000000,1.332012,103.890991,Games Garage,,,+6562946445,408730,,osm_node_3403272179,,"67, Ubi road 1, Oxley Biz Hub 1, #07-08",,1433785025.000000,http://gamesgaragesg.wix.com/games-garage
cafe,petaling Jaya,MY,1426581936.000000,,,,,19,5657.000000,3.129856,101.635104,Jeq in The House,,11am - 11pm,,46400,,osm_node_3403509083,,Jalan 17/45,,1433785025.000000,
cafe,petaling Jaya,MY,1426582165.000000,,,,,19,5658.000000,3.129856,101.635104,Jeq in The House,,11am - 11pm,,46400,,osm_node_3403525599,,Jalan 17/45,,1433785026.000000,
default,,MY,1426582673.000000,,,,,,5659.000000,3.130513,101.595225,Hosptro2u.com,,,,,,osm_node_3403550656,,,,1433785026.000000,
shopping,Grand Rapids,US,1426604706.000000,,mpxglass@gmail.com,,,2029,5661.000000,42.999923,-85.652250,MPX Glass,,,6163893771,,,osm_node_3404063906,Michigan,Melita Avenue Northeast,,1433785027.000000,
default,Steamboat Springs,US,1426700117.000000,,,,,32290 RCR 38,5678.000000,40.513691,-106.818587,Mr Technical IT Consulting,,,+1 (970) 819-1080,80487,,osm_node_3405686009,Colorado,RCR 38,,1433785033.000000,
food,København V,DK,1426607805.000000,,,,,,5662.000000,55.673172,12.565902,John's Hotdog Deli,,,,1704,,osm_node_3404126808,,Bernstorffsgade,,1433785027.000000,https://www.facebook.com/johnshotdogdeli
default,København K,DK,1426618542.000000,,,,,2,5663.000000,55.677540,12.570300,Chillo i/s,,,,1458,,osm_node_3404320534,,Kattesundet,,1433785028.000000,https://chillo.dk/
food,,DK,1426618583.000000,,,,,,5664.000000,55.677440,12.569900,Musen & Elefanten,,,,,,osm_node_3404321016,,,,1433785028.000000,http://musen-og-elefanten.dk/
default,,DK,1426618611.000000,,,,,,5665.000000,55.682121,12.571910,Tatto-Liz,,,,,,osm_node_3404321335,,,,1433785028.000000,http://tatto-liz.dk/
default,,DK,1426620127.000000,,,,,,5666.000000,55.677540,12.570300,Chillo i/s,,,,,,osm_node_3404342052,,,,1433785029.000000,https://chillo.dk/
default,Ballerup,DK,1426620196.000000,,,,,195,5667.000000,55.728060,12.344270,Virtusdata,,,,2750,,osm_node_3404342741,,Baltorpvej,,1433785029.000000,
shopping,,DK,1426620174.000000,,,,,,5668.000000,55.513338,11.731593,Qvist Consult,,,,,,osm_node_3404342821,,,,1433785029.000000,http://www.qvistconsult.com/
cafe,,DK,1426620178.000000,,,,,,5669.000000,55.679120,12.569200,Sankt Peders Cafe,,,,,,osm_node_3404342850,,,,1433785030.000000,
default,Cadoneghe,IT,1426627199.000000,,,,,1,5670.000000,45.447920,11.907847,Studio Dott.ssa Elisa Cerantola,,,+39 345 0921259,35010,,osm_node_3404588492,,Via Cesare Cantù,,1433785030.000000,http://sicura-mente.it
default,,DZ,1426663834.000000,,,,,,5671.000000,22.791276,5.525652,Bitcoin.Travel,,,,,,osm_node_3404948028,,,,1433785031.000000,http://bitcoin.travel/
default,Olomouc,CZ,1426679241.000000,,obchod@onyx.cz,,,11,5672.000000,49.587396,17.300197,"ONYX engineering, spol. s r.o.",,,"+420587406800, 844114814",,,osm_node_3405198500,,Pavelkova,,1433785031.000000,
default,Budapest,HU,1426693207.000000,,,,,16,5673.000000,47.501794,19.057815,Darabanth Aukciósház,,,"+36 1 317 4757, +36 1 266 4154",1061,,osm_node_3405464562,,Andrássy út,,1433785031.000000,https://darabanth.hu/
default,София,BG,1426693572.000000,,,,,46,5674.000000,42.661840,23.299916,Cloxy,,,+359888111661,1404,,osm_node_3405475570,,Деян Белишки,,1433785032.000000,http://www.cloxy.com
default,София,BG,1426693711.000000,,,,,46,5675.000000,42.661688,23.299870,PeerName,,,,1404,,osm_node_3405475951,,Деян Белишки,,1433785032.000000,https://peername.com/
default,Wallington,GB,1426694168.000000,,,,,108,5676.000000,51.362260,-0.151076,ParadiseCleaning,,,+44 800 772 3616,SM6 0DW,,osm_node_3405491246,,Manor Road,,1433785033.000000,http://paradisecleaning.co.uk/
default,Budapest,HU,1426695600.000000,,,,,23,5677.000000,47.511039,19.053345,Medián webDIAG Kft.,,,"+36 1 250 4322, +36 30 317 3552",1055,,osm_node_3405540116,,Szent István körút,,1433785033.000000,http://webdiag.hu/
shopping,San Francisco,US,1426715694.000000,,garyrbeach@gmail.com,,,1435,5679.000000,37.790370,-122.420750,MANEFRAME Hairdooz,,,415.441.4279,,,osm_node_3406206893,California,Polk Street,,1433785034.000000,
default,,US,1426732442.000000,,,,,,5680.000000,25.775963,-80.193101,SwitchMIA Miami Colocation,,,,,,osm_node_3406437127,Florida,,,1433785034.000000,https://switchmia.com
default,,US,1426732717.000000,,,,,,5681.000000,25.775908,-80.192970,NocRoom Miami IT Services,,,,,,osm_node_3406446466,Florida,,,1433785034.000000,https://nocroom.com
default,,US,1426732967.000000,,,,,,5682.000000,25.775790,-80.193085,SoBIT Bitcoin Soical Network,,,,,,osm_node_3406455323,Florida,,,1433785035.000000,https://sobit.us
default,,US,1426733143.000000,,,,,,5683.000000,25.627167,-80.415249,NocRoom Miami IT Services,,,,,,osm_node_3406462443,Florida,,,1433785035.000000,https://nocroom.com
default,,US,1426733332.000000,,,,,,5684.000000,25.792476,-80.134143,NocRoom Miami IT Services,,,,,,osm_node_3406465027,Florida,,,1433785035.000000,https://nocroom.com
default,,US,1426733250.000000,,,,,,5685.000000,25.791545,-80.317748,NocRoom Miami IT Services,,,,,,osm_node_3406467087,Florida,,,1433785036.000000,https://nocroom.com
default,,US,1426733470.000000,,,,,,5686.000000,25.646562,-80.423435,NocRoom Miami IT Services,,,,,,osm_node_3406476814,Florida,,,1433785036.000000,https://nocroom.com
default,,US,1426733880.000000,,,,,,5687.000000,26.188815,-80.178944,NocRoom Miami IT Services,,,,,,osm_node_3406492208,Florida,,,1433785036.000000,https://nocroom.com
default,Petaluma,US,1426747687.000000,,,,,151,5689.000000,38.233470,-122.637047,Acorn Chiropractic Club,,,(707) 200-4466,94952,,osm_node_3406646899,California,2nd Street,,1433785037.000000,
sports,Tampere,FI,1426754355.000000,,,,,3,5691.000000,61.504634,23.763102,Puls & Träning Tampella,,,,33100,,osm_node_3406723055,,Tampellan esplanadi,,1433785038.000000,https://pulsochtraning.fi/kuntosalimme/kuntosali-tampella/
cafe,Gent,BE,1426516709.000000,,,,,11,5648.000000,51.053698,3.723904,Caffè Rosario,,,,9000,,osm_node_3401869282,,Emile Braunplein,,1433785022.000000,http://www.cafferosario.be
default,,IT,1467114817.000000,"offro servizi di  produzione Video Multimediali (animazioni 3D, videoclip musicali, eventi live, cortometraggi, VFx...)  di grafica (pubblicitaria, bigliettini da visita, opuscoli...)  e fotografia (no studio).  Prego comunicare via E-mail.",GYF@fgobbo.com,GYFPro,,,8256.000000,44.911028,8.219361,3D - animazioni - video - foto - grafiche,,,,,,,,,FraYoshi,1467201614.000000,http://gyf.fgobbo.com
default,,US,1426777734.000000,,,,,,5694.000000,25.797482,-80.230213,NocRoom IT Services Miami,,,,,,osm_node_3407129399,Florida,,,1433785039.000000,https://nocroom.com
default,,US,1426777779.000000,,,,,,5695.000000,25.797511,-80.230030,SwitchMIA Miami Colocation VPS,,,,,,osm_node_3407130102,Florida,,,1433785039.000000,https://switchmia.com
default,,US,1426778180.000000,,,,,,5696.000000,37.471775,-121.920081,SwitchMIA (peering point),,,,,,osm_node_3407134850,California,,,1433785040.000000,https://switchmia.com
food,Louisville,US,1426967584.000000,,,,,1255,5701.000000,38.226101,-85.730255,Double Dragon Chinese Restaurant,,,502-635-5656,40217,,osm_node_3411435696,Kentucky,Goss Avenue,,1433785041.000000,http://doubledragonky.com/
sports,Kalnėnai,LT,1426846880.000000,,ridingcenter.topolis@gmail.com,,,11,5697.000000,56.020609,22.236246,Endurance riding sport Club Topolis,,,863016509,,,osm_node_3408558893,,Dygulio g.,,1433785040.000000,https://www.facebook.com/sportclubtopolis
attraction,,DK,1426856196.000000,,,,,,5698.000000,55.683124,12.570466,Keyhunt live escape room,,,,,,osm_node_3408820372,,,,1433785040.000000,http://keyhunt.dk
food,Valparaíso,CL,1426888486.000000,,hotzenplotzvalpo@gmail.com,,,331,5699.000000,-33.048381,-71.622347,Restaurant y Bar Hotzenplotz,,,+56 9 77523309,,,osm_node_3409639693,,Héctor Calvo,,1433785041.000000,
shopping,Dolores,UY,1426927364.000000,,,,,1679,5700.000000,-33.531569,-58.218117,TIenda-Kiosco 18,,Mo-Sa 09:00-19:00,59898759495,,,osm_node_3410078099,,18 de julio,,1433785041.000000,
